churn,tenure,monthlycharges,totalcharges,churn_probability,risk_category
1,33,86.15,2745.7,0.34674576746733327,Medium Risk
0,16,20.15,341.35,0.09867787040510902,Low Risk
0,21,64.85,1336.8,0.06131706974990876,Low Risk
0,30,74.85,2181.75,0.12143651272401625,Low Risk
0,3,50.5,147.75,0.32070221224698986,Medium Risk
0,11,72.9,818.45,0.4436706263263568,Medium Risk
0,62,115.05,7133.45,0.14509907026428973,Low Risk
0,18,19.0,348.8,0.10727667015397582,Low Risk
0,6,19.55,128.6,0.11848110316300045,Low Risk
0,46,101.1,4674.4,0.36382140083322334,Medium Risk
0,21,84.1,1737.45,0.606522176964016,High Risk
0,68,24.15,1498.85,0.007945035408745527,Low Risk
0,1,50.1,50.1,0.6982544361712287,High Risk
0,25,74.6,1797.75,0.45549924844854994,Medium Risk
0,24,19.75,498.1,0.010763665795367095,Low Risk
1,30,85.0,2624.25,0.5734239011114728,Medium Risk
1,2,80.55,184.1,0.6956169006136059,High Risk
0,51,106.8,5498.8,0.31833507680018924,Medium Risk
0,57,84.5,4845.4,0.040467570324778504,Low Risk
0,15,25.05,369.1,0.031574489455078215,Low Risk
0,72,83.7,6096.9,0.013015342357037479,Low Risk
1,2,75.8,160.75,0.715309604524959,High Risk
0,28,96.6,2684.35,0.327847367117991,Medium Risk
1,29,98.5,3004.15,0.6575294399702886,High Risk
0,70,101.1,6994.8,0.02009494465201745,Low Risk
0,13,20.2,273.25,0.04799644655029733,Low Risk
0,59,94.05,5483.9,0.13633916690978679,Low Risk
1,13,95.25,1233.65,0.7352331362988008,High Risk
1,7,74.4,527.9,0.6207106640805305,High Risk
0,62,81.0,4985.9,0.012938087852484037,Low Risk
0,21,60.25,1258.35,0.07060715420920628,Low Risk
0,2,60.85,111.4,0.5751224248691184,Medium Risk
0,1,43.95,43.95,0.4121022943059641,Medium Risk
0,4,86.05,308.1,0.7049671751290223,High Risk
0,19,20.25,383.65,0.036153377528050146,Low Risk
1,30,85.15,2555.9,0.28409628919540003,Low Risk
0,67,19.4,1284.2,0.003882673488918145,Low Risk
0,72,102.65,7550.3,0.0558868143158492,Low Risk
0,53,19.9,1110.05,0.005645623962670666,Low Risk
0,5,19.55,99.6,0.11657781616097236,Low Risk
0,71,95.5,6707.15,0.04378255304893252,Low Risk
0,50,84.15,4164.4,0.09853786779349345,Low Risk
0,56,103.2,5873.75,0.1428565545859382,Low Risk
0,2,50.2,109.25,0.324687611085762,Medium Risk
1,2,88.55,179.25,0.8840481993234981,High Risk
1,24,54.75,1338.15,0.13829337198963992,Low Risk
0,46,19.95,862.4,0.005253816350051606,Low Risk
0,71,116.25,8564.75,0.07750339359945245,Low Risk
0,29,31.2,926.2,0.25902319191232587,Low Risk
0,69,24.45,1718.2,0.004452763374860493,Low Risk
0,71,84.2,5956.85,0.01953495881386885,Low Risk
1,1,91.3,91.3,0.9156064694734173,High Risk
0,56,85.65,4824.45,0.025827005385628796,Low Risk
0,56,21.2,1238.65,0.014469277642179087,Low Risk
1,1,79.5,79.5,0.8549797377439977,High Risk
0,28,25.55,672.2,0.04833919824347296,Low Risk
0,19,20.2,382.2,0.06320552109083141,Low Risk
0,66,63.85,4264.6,0.11058589271693636,Low Risk
0,17,61.95,1070.7,0.09441800524649589,Low Risk
0,52,25.75,1345.85,0.00789181671054547,Low Risk
0,19,58.2,1045.25,0.12876488381720239,Low Risk
0,36,85.85,3003.55,0.05100808831288019,Low Risk
1,7,70.1,467.55,0.5570688361913956,Medium Risk
0,72,104.9,7537.5,0.08101860986120901,Low Risk
1,67,111.3,7482.1,0.20878623639632463,Low Risk
0,34,99.85,3343.15,0.3667800666799022,Medium Risk
1,57,95.25,5427.05,0.42253291520242203,Medium Risk
1,7,86.25,587.1,0.6457743945528598,High Risk
1,1,100.8,100.8,0.9471191000076623,High Risk
0,5,51.35,262.3,0.3857650531260323,Medium Risk
0,8,19.55,161.15,0.1972951198346359,Low Risk
0,69,104.0,7028.5,0.0940553108466204,Low Risk
0,50,104.4,5232.9,0.256998968608864,Low Risk
0,10,19.5,225.85,0.05875147419650971,Low Risk
0,12,25.25,274.7,0.03184732760966798,Low Risk
1,14,86.3,1180.95,0.535738041483313,Medium Risk
0,70,49.85,3370.2,0.01833507405191958,Low Risk
0,64,108.95,7111.3,0.31864662272829486,Medium Risk
0,66,89.9,5958.85,0.013526778946253766,Low Risk
0,71,82.0,5999.85,0.011133968669287052,Low Risk
0,20,89.95,1648.45,0.555375394281508,Medium Risk
0,72,79.35,5753.25,0.014174986809830845,Low Risk
0,71,64.05,4492.9,0.0034993626905584735,Low Risk
0,38,101.15,3956.7,0.42161982736568365,Medium Risk
1,28,89.95,2625.55,0.5430423348035739,Medium Risk
1,17,76.45,1233.4,0.46520329107488845,Medium Risk
0,33,39.1,1309.0,0.19633160389796012,Low Risk
0,23,34.6,813.45,0.02144673124561862,Low Risk
0,58,19.55,1108.8,0.02114933563640592,Low Risk
0,70,104.45,7349.35,0.10147613285186811,Low Risk
0,4,70.5,294.2,0.5493474785652565,Medium Risk
0,45,20.35,929.2,0.005476544277593347,Low Risk
1,10,70.0,740.0,0.5165102694516084,Medium Risk
0,36,19.45,754.5,0.007786569158099376,Low Risk
0,54,69.9,3883.3,0.055618448725630466,Low Risk
0,23,59.7,1414.2,0.021463864652847258,Low Risk
0,41,78.35,3211.2,0.054511232853998684,Low Risk
0,5,71.45,371.6,0.5382167416079752,Medium Risk
0,27,45.85,1246.4,0.1701262342109607,Low Risk
0,1,95.85,95.85,0.8774395836283001,High Risk
0,67,35.7,2545.7,0.005550846755226531,Low Risk
0,72,89.55,6448.85,0.019331697201530763,Low Risk
0,56,24.95,1468.9,0.009219938025337314,Low Risk
0,44,24.85,1013.6,0.03137132789650069,Low Risk
0,66,100.8,6690.75,0.49277763844846595,Medium Risk
1,34,64.4,2088.75,0.0547536338316243,Low Risk
0,69,105.35,7240.65,0.07269489383290462,Low Risk
1,1,102.45,102.45,0.909458799256193,High Risk
0,40,19.65,830.25,0.007510087678087522,Low Risk
0,30,54.45,1588.7,0.16354993402344886,Low Risk
0,11,70.5,829.3,0.21424888661038596,Low Risk
0,15,20.1,302.45,0.04324023959787499,Low Risk
0,11,69.35,712.25,0.5200677187055955,Medium Risk
0,64,19.8,1336.65,0.008633166666729255,Low Risk
0,72,74.4,5360.75,0.0072859347421003265,Low Risk
0,72,93.05,6735.05,0.03455081299057451,Low Risk
0,1,51.2,51.2,0.29790952763432743,Low Risk
0,15,65.6,1010.0,0.029521666247259788,Low Risk
0,60,80.55,4847.05,0.06313163441086847,Low Risk
0,56,52.7,3019.7,0.02315503772359477,Low Risk
0,8,20.85,161.65,0.02993585384283737,Low Risk
1,3,80.1,217.55,0.46803042835463643,Medium Risk
0,49,52.15,2583.75,0.1414124115332816,Low Risk
1,2,80.2,146.05,0.808256283701613,High Risk
1,6,98.15,567.45,0.4603534290866065,Medium Risk
0,70,114.95,7711.25,0.07100192612748525,Low Risk
1,12,112.95,1384.75,0.49231230975799317,Medium Risk
0,52,104.45,5481.25,0.17398813012861486,Low Risk
0,72,113.65,8124.2,0.05779434277567871,Low Risk
0,40,20.6,827.3,0.012801090196505622,Low Risk
1,1,70.9,70.9,0.667230044183964,High Risk
1,3,86.85,220.95,0.8100482512813262,High Risk
0,40,91.55,3673.6,0.498227984340919,Medium Risk
0,1,49.85,49.85,0.5749521041387171,Medium Risk
0,30,19.8,576.65,0.0292906413355914,Low Risk
1,23,99.85,2331.3,0.3196990306002035,Medium Risk
1,1,74.5,74.5,0.8534693065620902,High Risk
0,44,104.15,4495.65,0.4410514549348999,Medium Risk
1,65,109.15,6941.2,0.4162859760509823,Medium Risk
0,7,48.2,340.35,0.3517346244437852,Medium Risk
0,72,25.1,1789.9,0.006195440098818605,Low Risk
0,8,100.15,908.55,0.5537092570194047,Medium Risk
1,16,65.2,1043.35,0.34042479701842543,Medium Risk
1,66,99.5,6822.15,0.37071427747289815,Medium Risk
1,1,71.55,71.55,0.7386454636119004,High Risk
0,3,55.9,157.55,0.2162944069601309,Low Risk
1,53,93.9,5029.2,0.3266613133182996,Medium Risk
0,8,64.4,581.7,0.28423496032420115,Low Risk
1,69,108.4,7318.2,0.1137105844337341,Low Risk
0,5,85.3,420.45,0.5588398341333357,Medium Risk
0,72,107.45,7576.7,0.04072953896815021,Low Risk
1,13,48.75,633.4,0.5414739203536255,Medium Risk
1,4,85.65,321.65,0.7939951791219386,High Risk
0,54,91.3,4965.0,0.01782338847503545,Low Risk
0,72,85.95,6151.9,0.02196305318316818,Low Risk
1,12,106.7,1253.9,0.7050696111346754,High Risk
1,1,25.15,25.15,0.6906793244803732,High Risk
0,1,45.2,45.2,0.5459268544570546,Medium Risk
1,54,110.35,5893.15,0.24101229369475302,Low Risk
0,69,79.2,5420.65,0.04559768399938672,Low Risk
0,48,55.5,2627.35,0.008249897576615086,Low Risk
1,48,103.25,5037.55,0.16653821361444407,Low Risk
0,8,90.25,743.75,0.655105497540231,High Risk
0,71,91.25,6589.6,0.016851821143875904,Low Risk
1,2,47.8,92.45,0.4568660405092717,Medium Risk
0,67,100.9,6733.15,0.11300253869865906,Low Risk
0,34,97.7,3410.0,0.4839829857053264,Medium Risk
0,3,69.85,199.85,0.7070298597711347,High Risk
0,9,65.6,593.3,0.11763175210232338,Low Risk
0,71,104.65,7288.4,0.11556159212221193,Low Risk
0,57,90.45,5229.8,0.06527081390829081,Low Risk
0,72,63.7,4464.8,0.02164900102606209,Low Risk
0,48,104.5,5068.05,0.2762313648448375,Low Risk
0,18,20.1,401.85,0.036748194416030854,Low Risk
0,43,104.3,4451.85,0.21640718439702952,Low Risk
0,72,93.25,6688.95,0.01882422037178534,Low Risk
0,35,73.45,2661.1,0.13606874949166564,Low Risk
0,4,20.7,73.05,0.1623899975395054,Low Risk
0,49,25.25,1211.65,0.009276300751320828,Low Risk
0,71,100.5,7030.65,0.03314385117848147,Low Risk
0,11,90.6,1020.2,0.5303093385704849,Medium Risk
0,63,89.4,5597.65,0.021266871624058315,Low Risk
0,65,95.45,6223.3,0.3266820054007438,Medium Risk
0,49,20.45,1024.65,0.005682666252714745,Low Risk
1,29,98.6,2933.2,0.5316785062718627,Medium Risk
1,15,83.05,1258.3,0.5160503145543329,Medium Risk
0,4,19.95,82.9,0.25528624207603756,Low Risk
0,72,109.15,7789.6,0.12517071331674318,Low Risk
0,26,85.7,2067.0,0.4444158940600097,Medium Risk
0,35,102.05,3452.55,0.5012816851229133,Medium Risk
0,57,94.7,5468.95,0.1690189045654695,Low Risk
0,28,64.4,1802.15,0.26213100746670226,Low Risk
0,25,26.8,733.55,0.06733147741919111,Low Risk
0,47,66.05,3021.45,0.04357714344201712,Low Risk
0,57,65.2,3687.85,0.04279710053763452,Low Risk
0,16,85.05,1391.15,0.5104919236229106,Medium Risk
0,5,55.8,274.35,0.25768482992926095,Low Risk
1,17,70.4,1214.05,0.375007398185764,Medium Risk
1,56,104.75,5510.65,0.3638096438228597,Medium Risk
0,72,19.95,1322.85,0.0026008881424806752,Low Risk
1,21,94.25,1973.75,0.6796418823084476,High Risk
0,48,45.0,2196.3,0.04727274502905881,Low Risk
0,68,114.9,7843.55,0.05002685968815754,Low Risk
0,30,106.4,3211.9,0.303337533064958,Medium Risk
0,3,46.1,130.15,0.4076196238159648,Medium Risk
0,14,39.7,692.35,0.031246720959241116,Low Risk
0,4,20.05,85.5,0.20291653069823543,Low Risk
0,71,95.75,6849.4,0.06300848002533435,Low Risk
0,8,24.4,203.95,0.08517939012220255,Low Risk
0,61,33.6,2117.2,0.05509920255855232,Low Risk
0,72,90.45,6565.85,0.024110180775352628,Low Risk
0,5,84.0,424.75,0.7512314132704511,High Risk
0,49,67.4,3306.85,0.008898221000623416,Low Risk
0,8,19.7,168.9,0.18894350031647683,Low Risk
0,3,80.35,253.8,0.7463114348306673,High Risk
0,9,19.6,197.4,0.02378416044331878,Low Risk
0,67,54.2,3838.2,0.007962659364906043,Low Risk
0,46,45.2,2065.15,0.08792937472375874,Low Risk
0,67,75.1,5064.45,0.03619405477446686,Low Risk
0,55,19.7,1140.05,0.019168540671099663,Low Risk
0,33,72.75,2447.45,0.1820885662818783,Low Risk
0,62,20.05,1263.9,0.0032949242248800927,Low Risk
1,1,45.95,45.95,0.3758898045441821,Medium Risk
0,49,39.2,1838.15,0.22075901682264384,Low Risk
0,1,44.75,44.75,0.6020155636766032,High Risk
0,14,82.65,1185.0,0.5331766517765413,Medium Risk
0,18,93.9,1743.9,0.3568269805147738,Medium Risk
1,1,70.15,70.15,0.8330006691058756,High Risk
1,1,85.55,85.55,0.7986254935066607,High Risk
0,72,117.15,8529.5,0.05296736168964893,Low Risk
0,64,99.25,6549.45,0.03442560677667123,Low Risk
0,69,112.55,7806.5,0.07122586388541931,Low Risk
0,1,25.7,25.7,0.4570508031263696,Medium Risk
0,71,90.3,6287.3,0.012093514971488062,Low Risk
0,66,49.4,3251.85,0.0201822356692557,Low Risk
0,2,19.4,50.6,0.16470175557122807,Low Risk
0,71,109.7,7904.25,0.05017134027520783,Low Risk
0,11,61.25,729.95,0.1934039464749134,Low Risk
0,47,55.3,2654.05,0.06886369550505189,Low Risk
1,35,70.3,2416.55,0.3614743884476656,Medium Risk
1,32,106.35,3520.75,0.44921232141331763,Medium Risk
0,60,103.75,5969.95,0.3530618414282859,Medium Risk
0,11,19.5,226.8,0.05917384313138714,Low Risk
0,29,39.5,1082.75,0.05184313345922491,Low Risk
0,21,26.05,565.75,0.3206660050072209,Medium Risk
0,48,91.05,4370.75,0.38803876532420145,Medium Risk
0,3,29.65,90.05,0.3742575860841766,Medium Risk
0,43,50.2,2169.4,0.05808111421222511,Low Risk
0,5,105.3,550.6,0.6968390825913581,High Risk
0,1,55.45,55.45,0.7112104178984441,High Risk
0,71,85.45,6300.85,0.042986765108365695,Low Risk
0,8,19.8,160.05,0.08888850764242553,Low Risk
0,8,59.25,436.6,0.5620444481910228,Medium Risk
0,20,90.7,1781.35,0.45081913913430915,Medium Risk
1,33,103.7,3467.0,0.2504132211460067,Low Risk
0,71,79.05,5552.5,0.09928973978801546,Low Risk
0,31,90.7,2835.5,0.3960992358667031,Medium Risk
0,38,95.0,3591.25,0.15755758856371924,Low Risk
1,1,88.35,88.35,0.9078809601512078,High Risk
0,2,30.25,63.75,0.4903113295601563,Medium Risk
0,12,49.85,617.15,0.5627090107577982,Medium Risk
0,9,93.0,870.25,0.2769352269326031,Low Risk
0,11,54.55,601.25,0.2505251511192925,Low Risk
0,6,19.7,111.65,0.12704610122445822,Low Risk
0,71,84.8,6046.1,0.03643720453027594,Low Risk
0,42,94.45,3923.8,0.1332010836143492,Low Risk
1,8,94.2,777.3,0.6600496553086389,High Risk
1,5,96.25,512.45,0.6851062828244243,High Risk
1,2,70.7,141.45,0.7382072914016911,High Risk
0,45,20.85,892.15,0.005620627584272603,Low Risk
0,28,60.0,1682.05,0.1540857567331122,Low Risk
0,43,80.45,3398.9,0.28811549153321353,Low Risk
0,60,84.95,4984.85,0.037365102441946574,Low Risk
1,42,33.55,1445.3,0.04564439727951583,Low Risk
0,7,49.65,305.55,0.07950028907611034,Low Risk
0,25,20.2,507.9,0.05967834810652062,Low Risk
1,40,94.55,3640.45,0.4920306148466696,Medium Risk
0,27,100.5,2673.45,0.43173411425576164,Medium Risk
0,10,35.75,389.8,0.2901581158831892,Low Risk
0,27,86.45,2401.05,0.4208830415718243,Medium Risk
0,11,53.8,651.55,0.08479418654755141,Low Risk
0,4,38.55,156.1,0.34094056799578437,Medium Risk
0,68,39.9,2796.35,0.1398212159054182,Low Risk
0,1,70.05,70.05,0.8320287473344773,High Risk
0,18,20.1,407.05,0.03677396893139122,Low Risk
1,57,112.95,6465.0,0.10330103022992061,Low Risk
0,26,20.3,511.25,0.13103907988750424,Low Risk
0,17,35.65,646.05,0.26604078295754974,Low Risk
1,1,35.9,35.9,0.7142922506235178,High Risk
1,38,99.25,3777.15,0.48724714982107714,Medium Risk
0,59,82.95,4903.15,0.08222005331784428,Low Risk
0,30,55.65,1653.85,0.025794410978191167,Low Risk
1,2,24.45,47.5,0.5991801869467412,Medium Risk
0,50,25.2,1306.3,0.040105377507035744,Low Risk
0,9,50.8,463.6,0.1489345249778895,Low Risk
0,3,19.65,60.65,0.15050543296930427,Low Risk
0,14,59.8,824.85,0.22371057868199568,Low Risk
0,31,73.55,2094.65,0.27577634012552876,Low Risk
0,7,61.4,438.9,0.19913628732659824,Low Risk
1,8,103.35,847.3,0.5525448095300619,Medium Risk
0,17,19.9,329.75,0.041870678689324266,Low Risk
0,32,19.45,674.55,0.0599281295980997,Low Risk
0,2,81.5,162.55,0.6545062842136349,High Risk
1,7,84.8,546.95,0.7783716202624361,High Risk
0,72,109.55,7887.25,0.04453698304186682,Low Risk
1,31,99.95,3186.65,0.6178445762386086,High Risk
0,27,74.4,1972.35,0.17199193277637137,Low Risk
1,18,90.0,1527.35,0.46938397210579424,Medium Risk
0,7,74.9,490.55,0.6189246533742836,High Risk
1,14,104.85,1531.4,0.6649303521131121,High Risk
0,11,59.65,683.25,0.29117156090646723,Low Risk
0,72,110.45,8058.85,0.05908933701115028,Low Risk
1,28,106.1,2847.4,0.2704047478081969,Low Risk
1,15,74.2,1133.9,0.47566407500985125,Medium Risk
0,4,74.45,294.45,0.7682780335625987,High Risk
0,71,24.55,1719.15,0.006095920777011789,Low Risk
1,5,89.35,461.7,0.5959222754394735,Medium Risk
0,47,24.55,1160.45,0.007633769827681398,Low Risk
0,57,90.65,5199.8,0.20601911425960173,Low Risk
0,50,105.05,5163.3,0.13929785228272512,Low Risk
0,8,20.45,162.3,0.16676272405148782,Low Risk
0,48,19.55,883.35,0.005085025720569626,Low Risk
0,70,19.7,1341.5,0.007745731234062282,Low Risk
0,1,70.45,70.45,0.44525907740820325,Medium Risk
0,8,85.65,659.45,0.7060485926717782,High Risk
1,1,77.15,77.15,0.8639297022850817,High Risk
1,1,35.25,35.25,0.7386013266821784,High Risk
0,60,20.55,1205.05,0.0037610684965742086,Low Risk
0,49,97.95,4917.9,0.3137002721789451,Medium Risk
1,4,48.55,201.0,0.7145098838451944,High Risk
0,29,20.0,599.3,0.030169440241316157,Low Risk
0,67,25.25,1733.15,0.006768892664460845,Low Risk
1,53,98.4,5149.5,0.44856376416422833,Medium Risk
0,67,70.9,4677.1,0.006844958913656691,Low Risk
0,6,19.85,119.3,0.1268163084839913,Low Risk
0,47,106.35,4849.1,0.5159485934950345,Medium Risk
0,53,99.5,5424.25,0.028442962518349026,Low Risk
0,69,84.7,5878.9,0.014116005907875139,Low Risk
0,3,86.05,244.85,0.6235233777928715,High Risk
0,4,44.55,220.75,0.23155204132382892,Low Risk
0,56,75.85,4261.2,0.017874355885768592,Low Risk
1,59,93.85,5574.75,0.4988303599895373,Medium Risk
0,61,25.0,1501.75,0.008455799778534372,Low Risk
0,2,45.0,89.75,0.5367783928055424,Medium Risk
1,46,100.7,4541.2,0.3250891228148251,Medium Risk
0,12,20.5,255.5,0.09185353359707506,Low Risk
1,14,80.45,1072.0,0.583148282841648,Medium Risk
0,28,90.45,2509.25,0.32666710860511133,Medium Risk
0,24,60.45,1440.75,0.05900944745067761,Low Risk
1,31,55.25,1715.65,0.15922098169067833,Low Risk
0,68,78.45,5333.35,0.049751362986668386,Low Risk
0,39,100.55,3895.35,0.07808847617134626,Low Risk
0,42,20.35,869.9,0.03253114244852863,Low Risk
1,13,54.45,706.85,0.4166435914973858,Medium Risk
0,6,90.75,512.25,0.7703439586391069,High Risk
1,35,75.35,2636.05,0.26077784646295227,Low Risk
0,38,20.25,814.75,0.02818050110300568,Low Risk
0,18,20.05,388.6,0.015258509928224064,Low Risk
0,4,19.6,93.45,0.14920016116539686,Low Risk
0,27,53.8,1389.85,0.18129561180332496,Low Risk
0,41,70.2,2894.55,0.028289250290015677,Low Risk
0,50,75.5,4025.6,0.047054792806807626,Low Risk
0,72,20.35,1354.4,0.0033275885816910406,Low Risk
0,70,26.05,1856.4,0.009597825554190314,Low Risk
0,44,20.6,926.0,0.015516970017288039,Low Risk
1,2,75.7,189.2,0.5500559424783308,Medium Risk
0,34,20.1,682.1,0.035303225588401856,Low Risk
0,72,24.3,1778.7,0.00532553131933276,Low Risk
0,71,24.5,1816.2,0.008714457778495555,Low Risk
0,64,110.5,7069.25,0.08649824686305399,Low Risk
0,72,25.25,1841.2,0.006535971223088829,Low Risk
1,1,74.25,74.25,0.8184326823122254,High Risk
0,29,90.1,2656.7,0.17094194052892644,Low Risk
0,23,68.75,1689.45,0.07015807074010587,Low Risk
0,52,19.2,1054.75,0.005347161363519087,Low Risk
1,25,89.7,2187.55,0.6390940318094709,High Risk
0,64,115.1,7334.05,0.07492767944702512,Low Risk
1,16,96.4,1581.2,0.684847323981606,High Risk
1,1,69.5,69.5,0.795111060291986,High Risk
0,24,99.65,2404.85,0.5231496278222627,Medium Risk
0,2,91.45,171.45,0.8584521578494313,High Risk
0,34,84.75,2839.45,0.017831545816197128,Low Risk
1,36,85.25,3132.75,0.45984417448738363,Medium Risk
0,53,78.75,3942.45,0.10949384882096361,Low Risk
0,47,20.25,873.4,0.005084486231692102,Low Risk
0,72,19.9,1529.65,0.002040664904147341,Low Risk
0,72,97.75,6991.6,0.03487326765062513,Low Risk
1,1,19.4,19.4,0.2086995226999901,Low Risk
1,9,83.3,803.3,0.7030306301831329,High Risk
1,8,80.1,679.3,0.5239365450302245,Medium Risk
1,45,62.7,2791.5,0.04581917800832324,Low Risk
0,7,100.4,715.0,0.6276655831738946,High Risk
0,71,24.45,1681.6,0.005914050099842608,Low Risk
0,41,101.1,4016.2,0.23724666926033103,Low Risk
0,67,50.9,3281.65,0.017265899477369423,Low Risk
0,69,107.2,7317.1,0.09670647271908295,Low Risk
0,70,92.2,6474.45,0.02666049916332633,Low Risk
1,25,25.3,676.35,0.05580695229929414,Low Risk
0,72,113.4,8164.1,0.04635916755253815,Low Risk
0,34,40.55,1325.85,0.06608627705977861,Low Risk
0,65,26.0,1654.85,0.004428035656264618,Low Risk
0,70,111.95,7795.95,0.06008957584913557,Low Risk
0,72,53.8,3952.45,0.021692840814329196,Low Risk
0,35,72.1,2495.15,0.08260373160951472,Low Risk
1,13,98.15,1230.25,0.462774891832352,Medium Risk
0,12,78.85,876.75,0.276764495175556,Low Risk
0,62,70.75,4263.45,0.027587862547095075,Low Risk
0,25,76.15,1992.95,0.14624449628181338,Low Risk
0,52,39.1,1982.1,0.011937423716308472,Low Risk
0,8,69.95,562.7,0.4995479981571878,Medium Risk
0,2,20.05,33.7,0.19260927166377292,Low Risk
0,56,20.05,1090.1,0.004586220768640916,Low Risk
0,12,19.45,227.45,0.12453254028942407,Low Risk
0,47,26.9,1250.85,0.029879686413589766,Low Risk
0,2,19.2,37.2,0.2811609787999603,Low Risk
0,18,50.0,892.7,0.19291876157267862,Low Risk
0,8,60.0,487.75,0.33272264400105706,Medium Risk
0,45,84.55,3713.95,0.22950980919437614,Low Risk
0,3,45.45,141.7,0.29548757246750207,Low Risk
0,38,20.05,678.2,0.02178107063671968,Low Risk
0,72,115.55,8425.3,0.08026952829661359,Low Risk
1,46,93.7,4154.8,0.3768313471298733,Medium Risk
0,71,99.0,7061.65,0.03966908238488897,Low Risk
0,66,50.55,3364.55,0.021909108452489588,Low Risk
1,25,105.95,2655.25,0.47806521330549795,Medium Risk
1,18,82.0,1425.45,0.17711107584570304,Low Risk
0,13,25.0,332.5,0.042244595161644416,Low Risk
0,65,91.55,5963.95,0.016028304554415014,Low Risk
1,60,95.75,5742.9,0.3842549021562496,Medium Risk
0,15,19.35,278.85,0.017473276382611563,Low Risk
0,72,24.85,1871.85,0.0038023868533375344,Low Risk
1,30,94.05,2866.45,0.5326902322859408,Medium Risk
0,42,100.4,4303.65,0.10029870217056157,Low Risk
